48                                                                         
===========================================================================
                                                                           
                  KPP Standalone Atmospheric Chemical State                
File Description:                                                          
This file contains model output of the atmospheric chemical state          
as simulated by the GEOS-Chem chemistry module in a 3D setting.            
Each grid cell represents the chemical state of an individual location,    
suitable for input into a separate KPP Standalone program which will       
replicate the chemical evolution of that grid cell for mechanism analysis. 
Note that the KPP Standalone will only use concentrations, rate constants, 
and KPP-specific fields. All other fields are for reference. The first line
contains the number of lines in this header. If wanting to use this output 
for other analysis, a Python class to read these fields is available by    
request, contact Obin Sturm (psturm@usc.edu).                              
                                                                           
Generated by the GEOS-Chem Model                                           
       (https://geos-chem.org/)                                            
Using the KPP Standalone Interface                                         
github.com/GEOS-ESM/geos-chem/tree/feature/psturm/kpp_standalone_interface 
     With contributions from:                                              
        Obin Sturm (psturm@usc.edu)                                        
        Christoph Keller                                                   
        Michael Long                                                       
        Sam Silva                                                          
                                                                           
Meteorological and general grid cell metadata    
Location:                                        Beijing
A404,   0.2208520300060596E-10
A405,   0.4555589789244790E-11
A406,   0.2373292562960970E-10
A407,   0.7692421504917059E-12
A408,   0.4479806262918383E-11
A409,   0.5720171802143974E-12
A410,   0.3327689327225707E-11
A411,   0.9541544193078286E-12
A412,   0.2707861101328804E-12
A413,   0.2569561764962839E-12
A414,   0.1986091916537217E-12
A415,   0.4824250528672271E-12
A416,   0.5250266029918284E-10
A417,   0.1564047976340820E-10
A418,   0.1260288663352272E-18
A419,   0.2519713148907613E-12
A420,   0.1530962019219430E-10
A421,   0.4137151998760797E-11
A422,   0.3596627115883311E-19
A423,   0.9579749004276294E-12
A424,   0.9537007073328073E-10
A425,   0.1937717545388283E-10
A426,   0.2122218808639322E-18
A427,   0.9695357696343289E-14
A428,   0.4529884841670604E-13
A429,   0.1928975709350712E-12
A430,   0.1941788585406793E-13
A431,   0.7142398609479672E-13
A432,   0.1714004222102950E-12
A433,   0.6783683652805710E-11
A434,   0.3658709432159320E-19
A435,   0.1971222276732534E-10
A436,   0.8183009814378561E-12
A437,   0.4050670391121480E-13
A438,   0.1603173793903550E-11
A439,   0.4696812625401136E-11
A440,   0.1551231861278248E-12
A441,   0.8646551610229622E-20
A442,   0.1066495174196559E-19
A443,   0.2385305703898759E-12
A444,   0.5746012588278302E-11
A445,   0.4996235053152272E-13
A446,   0.1621668990638592E-07
A447,   0.2889948500338249E-16
A448,   0.7514067387919777E-06
A449,   0.1339069064310597E-14
A450,   0.2238725993141044E-21
A451,   0.3736516166716327E-22
A452,   0.5318582814284088E-16
A453,   0.7214725780084667E-17
A454,   0.3279532730343488E-15
A455,   0.3532460352275363E-14
A456,   0.3863795390710753E-16
A457,   0.9798645478821553E-15
A458,   0.3396993564873639E-15
A459,   0.6516158271979608E-16
A460,   0.0000000000000000E+00
A461,   0.0000000000000000E+00
A462,   0.0000000000000000E+00
A463,   0.0000000000000000E+00
A464,   0.4418426751894913E-16
A465,   0.1030338867990757E-22
A466,   0.4859084236674413E-14
A467,   0.4333540311060351E-15
A468,   0.4040808340643157E-14
A469,   0.4332993393882480E-14
A470,   0.1406670268037152E-20
A471,   0.6281407829283192E-12
A472,   0.9440941759227247E-13
A473,   0.3720602962379587E-20
A474,   0.1454824871637050E-11
A475,   0.4562999154647097E-12
A476,   0.1343177581917852E-06
A477,   0.4990099635144189E+02
A478,   0.1909265860820600E+02
A479,   0.1482511986978174E+00
A480,   0.4967650084301614E-06
A481,   0.2691115881143271E-06
A482,   0.6983500284267914E-06
A483,   0.6015457275305513E-06
A484,   0.4722630776494077E-06
A485,   0.5870280456511932E-01
A486,   0.2571304277851679E-01
A487,   0.3582908326608880E-01
A488,   0.7794176707803806E-01
A489,   0.3231581412497684E-05
A490,   0.1750638614394786E-05
A491,   0.2561887250353431E+03
A492,   0.1240948212149431E+02
A493,   0.1008330589944530E+03
A494,   0.4467415038219040E+02
A495,   0.6131232311327177E-01
A496,   0.2381101999880997E-01
A497,   0.3953212798226044E-14
A498,   0.3895194731330580E-17
A499,   0.1874834610003191E-14
A500,   0.1344470830798795E-17
A501,   0.4413633309404063E-18
A502,   0.7692177504173946E-15
A503,   0.4131473069379154E-18
A504,   0.4746253097329321E-18
A505,   0.1803749950210138E-16
A506,   0.3083019242884056E-14
A507,   0.1569654339286675E-20
A508,   0.1222585685552472E-22
A509,   0.7091715826016645E-12
A510,   0.8488081943732611E-13
A511,   0.5302640066377654E-14
A512,   0.8821426339498730E-15
A513,   0.2459415428568881E-11
A514,   0.6336565259248951E-10
A515,   0.9091150113493965E-04
A516,   0.1729033786620256E-12
A517,   0.1890792825838208E-15
A518,   0.8043330812693193E-10
A519,   0.1632135293881924E-18
A520,   0.8220343512508614E-08
A521,   0.3731295709018177E-15
A522,   0.3331887887521723E-08
A523,   0.2833150575250874E-08
A524,   0.4277404568895585E-16
A525,   0.1104290903236538E-02
A526,   0.7365365116968668E-17
A527,   0.2651679249880023E-10
A528,   0.4669434252497910E-11
A529,   0.5915672518692208E-16
A530,   0.3656767040218887E-16
A531,   0.0000000000000000E+00
A532,   0.0000000000000000E+00
A533,   0.0000000000000000E+00
A534,   0.0000000000000000E+00
A535,   0.0000000000000000E+00
A536,   0.0000000000000000E+00
A537,   0.7180679788842129E-10
A538,   0.1680245913575859E-10
A539,   0.1844715201172702E-11
A540,   0.3981557986807217E-11
A541,   0.2639322092348438E-12
A542,   0.3381288717410178E-12
A543,   0.2341525454693394E-11
A544,   0.1391951552246406E-02
A545,   0.8311660602083271E-04
A546,   0.1587838646302927E-16
A547,   0.7728076262494791E-04
A548,   0.1428127488708507E-12
A549,   0.3266465711737982E-08
A550,   0.9164404727281037E-08
A551,   0.8383489174974860E-09
A552,   0.1158367493055928E+06
A553,   0.5172038580721696E+04
A554,   0.1837918783201298E-22
A555,   0.2374888854683391E-13
A556,   0.1230032744511442E-14
A557,   0.2223491108386590E-21
A558,   0.6452486080772206E-16
A559,   0.3160291960014262E+02
A560,   0.9180451050419979E-10
A561,   0.8866462879922901E-11
A562,   0.1239820109735366E-13
A563,   0.6811152186501276E-14
A564,   0.1381192267042841E-13
A565,   0.1203577796609625E-12
A566,   0.1197860866424651E-18
A567,   0.2274348009330260E-18
A568,   0.5307258956541251E-06
A569,   0.4998454421161987E-12
A570,   0.4162269494766325E-08
A571,   0.1998597613093787E-01
A572,   0.1043153725182578E-12
A573,   0.5711085553254583E-12
A574,   0.0000000000000000E+00
A575,   0.0000000000000000E+00
A576,   0.0000000000000000E+00
A577,   0.3547882484102420E-13
A578,   0.1157294366814610E-05
A579,   0.3252185849784494E-11
A580,   0.1232337540261104E-09
A581,   0.1115393792809869E+00
A582,   0.1294193771344956E-08
A583,   0.2206636996291806E-04
A584,   0.8828871950789313E-05
A585,   0.1157972686065517E-04
A586,   0.5123547623398150E-10
A587,   0.1265519762531330E-09
A588,   0.4616545583045402E-09
A589,   0.7051296753371779E-07
A590,   0.5573778982353870E-06
A591,   0.1246701971604570E-05
A592,   0.2284041094831776E-04
A593,   0.1299771729382526E+05
A594,   0.1538006354705485E-03
A595,   0.1649253481558453E+00
A596,   0.8279932668530401E-01
A597,   0.2347003615788033E-08
A598,   0.5466440579668983E+00
A599,   0.1078653842783941E-07
A600,   0.7705634763091332E+01
A601,   0.6222533705150954E-10
A602,   0.8954947251579006E-17
A603,   0.7387008590175128E+00
A604,   0.7011356237529493E-08
A605,   0.3026125515005468E-02
A606,   0.5910933108251707E-03
A607,   0.5203455194832734E+06
A608,   0.2727648025106068E+05
A609,   0.4092382582857168E-11
A610,   0.7789550063140152E+03
A611,   0.1071577204937727E-09
A612,   0.8231773659019195E+05
A613,   0.1050009677140692E+07
A614,   0.1209891516341411E-01
A615,   0.1686682706422417E-02
A616,   0.3438911816130324E-09
A617,   0.2441989591255851E-12
A618,   0.3043519580585904E+05
A619,   0.1918223226350207E-13
A620,   0.3446983192867918E-04
A621,   0.3446523510088201E+03
A622,   0.7979700393218594E+03
A623,   0.8731865412445935E-14
A624,   0.4370840498572373E-19
A625,   0.2944833937001476E+00
A626,   0.1348557750634568E-12
A627,   0.6750368395206559E-18
A628,   0.4548030051419025E+01
A629,   0.1283234832171518E-10
A630,   0.1037268883902057E-01
A631,   0.1017322120220641E-09
A632,   0.8223253871814289E-01
A633,   0.2293348848446985E-09
A634,   0.1853767791200916E+00
A635,   0.3569576332186979E+00
A636,   0.0000000000000000E+00
A637,   0.1808921107117228E+01
A638,   0.2545333606301416E+05
A639,   0.1689086656245595E+01
A640,   0.4293539590178599E-04
A641,   0.2836234988752061E-08
A642,   0.7944592305260910E-03
A643,   0.0000000000000000E+00
A644,   0.0000000000000000E+00
A645,   0.1074180515007043E-05
A646,   0.2849001957305408E-12
A647,   0.5845193854789035E-11
A648,   0.7293970604304297E-19
A649,   0.1441625574594696E-05
A650,   0.0000000000000000E+00
A651,   0.8834526049890720E-04
A652,   0.0000000000000000E+00
A653,   0.0000000000000000E+00
A654,   0.0000000000000000E+00
A655,   0.0000000000000000E+00
A656,   0.6605735306569498E-08
A657,   0.1797789272970839E-08
A658,   0.0000000000000000E+00
A659,   0.0000000000000000E+00
A660,   0.0000000000000000E+00
A661,   0.2238077967626876E-01
A662,   0.0000000000000000E+00
A663,   0.0000000000000000E+00
A664,   0.0000000000000000E+00
A665,   0.0000000000000000E+00
A666,   0.1758326258742208E-02
A667,   0.9081473600053109E-10
A668,   0.0000000000000000E+00
A669,   0.0000000000000000E+00
A670,   0.0000000000000000E+00
A671,   0.1003751585995901E-05
A672,   0.2149607956741996E-12
A673,   0.9033764273963111E-05
A674,   0.0000000000000000E+00
A675,   0.0000000000000000E+00
A676,   0.0000000000000000E+00
A677,   0.2862068404927127E-17
A678,   0.0000000000000000E+00
A679,   0.2283562948629758E-09
A680,   0.5005680574844495E-14
A681,   0.8562704552872646E+05
A682,   0.3609338297976244E+02
A683,   0.1769340488879759E+01
A684,   0.0000000000000000E+00
A685,   0.0000000000000000E+00
A686,   0.2191757337206514E-02
A687,   0.9533032828988268E-06
A688,   0.6657889655618817E-07
A689,   0.2022066262368885E+01
A690,   0.8796142282682334E-03
A691,   0.6154596556160044E-04
A692,   0.1043991718921468E+00
A693,   0.4542010191384892E-04
A694,   0.3183485601615590E-05
A695,   0.0000000000000000E+00
A696,   0.0000000000000000E+00
A697,   0.0000000000000000E+00
A698,   0.0000000000000000E+00
A699,   0.2842723232397293E-03
A700,   0.2612183643291028E+05
A701,   0.0000000000000000E+00
A702,   0.1480237397864916E+06
A703,   0.4405419527867512E+04
A704,   0.1014312842611429E-07
A705,   0.0000000000000000E+00
A706,   0.5747772774798096E-07
A707,   0.4139196340887163E-08
A708,   0.1856248534737026E+02
A709,   0.0000000000000000E+00
A710,   0.1051874169684315E+03
A711,   0.7531406042467406E+01
A712,   0.1489601946186687E+02
A713,   0.3922065423092101E+02
A714,   0.5684224063877433E-03
A715,   0.3101139634768223E-03
A716,   0.3967174383951592E-04
A717,   0.4639101978565379E-13
A718,   0.1431953016367722E-02
A719,   0.6093619121372813E+00
A720,   0.1449246726077255E+01
A721,   0.6134444060618438E+00
A722,   0.1756802082638263E-05
A723,   0.2163731895924224E-01
A724,   0.6329938088068282E-01
A725,   0.4052707251357372E-01
A726,   0.7204854928213757E-07
A727,   0.1220376564142316E-02
A728,   0.7773956993299871E-02
A729,   0.3234952662958038E-02
A730,   0.5378066184467710E-04
A731,   0.1494499283095760E+00
A732,   0.1592186331058342E-01
A733,   0.1000915955079963E-04
A734,   0.6302230986616882E-04
A735,   0.2356329664411779E-02
A736,   0.1026029941463008E-02
A737,   0.1091584298789858E+02
A738,   0.0000000000000000E+00
A739,   0.0000000000000000E+00
A740,   0.0000000000000000E+00
A741,   0.0000000000000000E+00
A742,   0.0000000000000000E+00
A743,   0.0000000000000000E+00
A744,   0.0000000000000000E+00
A745,   0.0000000000000000E+00
A746,   0.0000000000000000E+00
A747,   0.0000000000000000E+00
A748,   0.0000000000000000E+00
A749,   0.0000000000000000E+00
A750,   0.0000000000000000E+00
A751,   0.0000000000000000E+00
A752,   0.0000000000000000E+00
A753,   0.0000000000000000E+00
A754,   0.0000000000000000E+00
A755,   0.0000000000000000E+00
A756,   0.0000000000000000E+00
A757,   0.0000000000000000E+00
A758,   0.0000000000000000E+00
A759,   0.0000000000000000E+00
A760,   0.0000000000000000E+00
A761,   0.0000000000000000E+00
A762,   0.0000000000000000E+00
A763,   0.0000000000000000E+00
A764,   0.0000000000000000E+00
A765,   0.0000000000000000E+00
A766,   0.0000000000000000E+00
A767,   0.0000000000000000E+00
A768,   0.0000000000000000E+00
A769,   0.0000000000000000E+00
A770,   0.0000000000000000E+00
A771,   0.0000000000000000E+00
A772,   0.0000000000000000E+00
A773,   0.0000000000000000E+00
A774,   0.0000000000000000E+00
A775,   0.0000000000000000E+00
A776,   0.0000000000000000E+00
A777,   0.0000000000000000E+00
A778,   0.0000000000000000E+00
A779,   0.0000000000000000E+00
A780,   0.0000000000000000E+00
A781,   0.0000000000000000E+00
A782,   0.0000000000000000E+00
A783,   0.0000000000000000E+00
A784,   0.0000000000000000E+00
A785,   0.0000000000000000E+00
A786,   0.0000000000000000E+00
A787,   0.0000000000000000E+00
A788,   0.0000000000000000E+00
A789,   0.0000000000000000E+00
A790,   0.0000000000000000E+00
A791,   0.0000000000000000E+00
A792,   0.0000000000000000E+00
A793,   0.0000000000000000E+00
A794,   0.0000000000000000E+00
A795,   0.0000000000000000E+00
A796,   0.0000000000000000E+00
A797,   0.0000000000000000E+00
A798,   0.0000000000000000E+00
A799,   0.0000000000000000E+00
A800,   0.0000000000000000E+00
A801,   0.0000000000000000E+00
A802,   0.0000000000000000E+00
A803,   0.0000000000000000E+00
A804,   0.0000000000000000E+00
A805,   0.0000000000000000E+00
A806,   0.0000000000000000E+00
A807,   0.0000000000000000E+00
A808,   0.0000000000000000E+00
A809,   0.0000000000000000E+00
A810,   0.0000000000000000E+00
A811,   0.0000000000000000E+00
A812,   0.0000000000000000E+00
A813,   0.0000000000000000E+00
A814,   0.0000000000000000E+00
A815,   0.0000000000000000E+00
A816,   0.0000000000000000E+00
A817,   0.0000000000000000E+00
A818,   0.0000000000000000E+00
A819,   0.0000000000000000E+00
A820,   0.0000000000000000E+00
A821,   0.0000000000000000E+00
A822,   0.0000000000000000E+00
A823,   0.0000000000000000E+00
A824,   0.0000000000000000E+00
A825,   0.0000000000000000E+00
A826,   0.0000000000000000E+00
A827,   0.0000000000000000E+00
A828,   0.0000000000000000E+00
A829,   0.0000000000000000E+00
A830,   0.0000000000000000E+00
A831,   0.0000000000000000E+00
A832,   0.0000000000000000E+00
A833,   0.0000000000000000E+00
A834,   0.0000000000000000E+00
A835,   0.0000000000000000E+00
A836,   0.0000000000000000E+00
A837,   0.0000000000000000E+00
A838,   0.0000000000000000E+00
A839,   0.0000000000000000E+00
A840,   0.0000000000000000E+00
A841,   0.0000000000000000E+00
A842,   0.0000000000000000E+00
A843,   0.0000000000000000E+00
A844,   0.0000000000000000E+00
A845,   0.0000000000000000E+00
A846,   0.0000000000000000E+00
A847,   0.0000000000000000E+00
A848,   0.0000000000000000E+00
A849,   0.0000000000000000E+00
A850,   0.0000000000000000E+00
A851,   0.0000000000000000E+00
A852,   0.0000000000000000E+00
A853,   0.0000000000000000E+00
A854,   0.0000000000000000E+00
A855,   0.0000000000000000E+00
A856,   0.0000000000000000E+00
A857,   0.0000000000000000E+00
A858,   0.0000000000000000E+00
A859,   0.0000000000000000E+00
A860,   0.0000000000000000E+00
A861,   0.0000000000000000E+00
A862,   0.0000000000000000E+00
A863,   0.0000000000000000E+00
A864,   0.0000000000000000E+00
A865,   0.0000000000000000E+00
A866,   0.0000000000000000E+00
A867,   0.0000000000000000E+00
A868,   0.0000000000000000E+00
A869,   0.0000000000000000E+00
A870,   0.0000000000000000E+00
A871,   0.0000000000000000E+00
A872,   0.0000000000000000E+00
A873,   0.0000000000000000E+00
A874,   0.0000000000000000E+00
A875,   0.0000000000000000E+00
A876,   0.0000000000000000E+00
A877,   0.0000000000000000E+00
A878,   0.0000000000000000E+00
A879,   0.0000000000000000E+00
A880,   0.0000000000000000E+00
A881,   0.0000000000000000E+00
A882,   0.0000000000000000E+00
A883,   0.0000000000000000E+00
A884,   0.0000000000000000E+00
A885,   0.0000000000000000E+00
A886,   0.0000000000000000E+00
A887,   0.0000000000000000E+00
A888,   0.0000000000000000E+00
A889,   0.0000000000000000E+00
A890,   0.0000000000000000E+00
A891,   0.0000000000000000E+00
A892,   0.0000000000000000E+00
A893,   0.0000000000000000E+00
A894,   0.0000000000000000E+00

